slide_id,subject_UID,subject_organ_UID,EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,compound_name_clean,compound_folder_name,ORGAN,FILE_LOCATION,CAPTURE_NO,SPECIES,SINGLE_REPEAT_TYPE,ADMINISTRATION_ROUTE_TYPE,ANIMAL_AGE(week),SACRIFICE_PERIOD,DOSE,DOSE_UNIT,bad_UID,findings,abnormal,HasHypertrophy,Location,Severity
25550,0093_03_5,0093_03_5_L,93,3,5,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25550.svs,1/1,Rat,Repeat,Gavage,6,15 day,0,mg/kg,False,[],0,0,,
25552,0093_04_1,0093_04_1_L,93,4,1,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25552.svs,1/1,Rat,Repeat,Gavage,6,29 day,0,mg/kg,False,[],0,0,,
25555,0093_04_2,0093_04_2_L,93,4,2,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25555.svs,1/1,Rat,Repeat,Gavage,6,29 day,0,mg/kg,False,[],0,0,,
25557,0093_04_3,0093_04_3_L,93,4,3,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25557.svs,1/1,Rat,Repeat,Gavage,6,29 day,0,mg/kg,False,[],0,0,,
25560,0093_04_4,0093_04_4_L,93,4,4,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25560.svs,1/1,Rat,Repeat,Gavage,6,29 day,0,mg/kg,False,[],0,0,,
25562,0093_04_5,0093_04_5_L,93,4,5,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25562.svs,1/1,Rat,Repeat,Gavage,6,29 day,0,mg/kg,False,[],0,0,,
25565,0093_05_1,0093_05_1_L,93,5,1,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25565.svs,1/1,Rat,Repeat,Gavage,6,4 day,10,mg/kg,False,[],0,0,,
25567,0093_05_2,0093_05_2_L,93,5,2,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25567.svs,1/1,Rat,Repeat,Gavage,6,4 day,10,mg/kg,False,[],0,0,,
25570,0093_05_3,0093_05_3_L,93,5,3,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25570.svs,1/1,Rat,Repeat,Gavage,6,4 day,10,mg/kg,False,[],0,0,,
25572,0093_05_4,0093_05_4_L,93,5,4,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25572.svs,1/1,Rat,Repeat,Gavage,6,4 day,10,mg/kg,False,[],0,0,,
25574,0093_05_5,0093_05_5_L,93,5,5,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25574.svs,1/1,Rat,Repeat,Gavage,6,4 day,10,mg/kg,False,[],0,0,,
25576,0093_06_1,0093_06_1_L,93,6,1,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25576.svs,1/1,Rat,Repeat,Gavage,6,8 day,10,mg/kg,False,[],0,0,,
25579,0093_06_2,0093_06_2_L,93,6,2,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25579.svs,1/1,Rat,Repeat,Gavage,6,8 day,10,mg/kg,False,[],0,0,,
25581,0093_06_3,0093_06_3_L,93,6,3,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25581.svs,1/1,Rat,Repeat,Gavage,6,8 day,10,mg/kg,False,[],0,0,,
25583,0093_06_4,0093_06_4_L,93,6,4,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25583.svs,1/1,Rat,Repeat,Gavage,6,8 day,10,mg/kg,False,[],0,0,,
25585,0093_06_5,0093_06_5_L,93,6,5,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25585.svs,1/1,Rat,Repeat,Gavage,6,8 day,10,mg/kg,False,[],0,0,,
25587,0093_07_1,0093_07_1_L,93,7,1,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25587.svs,1/1,Rat,Repeat,Gavage,6,15 day,10,mg/kg,False,[],0,0,,
25589,0093_07_2,0093_07_2_L,93,7,2,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25589.svs,1/1,Rat,Repeat,Gavage,6,15 day,10,mg/kg,False,[],0,0,,
25591,0093_07_3,0093_07_3_L,93,7,3,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25591.svs,1/1,Rat,Repeat,Gavage,6,15 day,10,mg/kg,False,[],0,0,,
25593,0093_07_4,0093_07_4_L,93,7,4,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25593.svs,1/1,Rat,Repeat,Gavage,6,15 day,10,mg/kg,False,[],0,0,,
25595,0093_07_5,0093_07_5_L,93,7,5,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25595.svs,1/1,Rat,Repeat,Gavage,6,15 day,10,mg/kg,False,[],0,0,,
25597,0093_08_1,0093_08_1_L,93,8,1,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25597.svs,1/1,Rat,Repeat,Gavage,6,29 day,10,mg/kg,False,[],0,0,,
25599,0093_08_2,0093_08_2_L,93,8,2,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25599.svs,1/1,Rat,Repeat,Gavage,6,29 day,10,mg/kg,False,[],0,0,,
25601,0093_08_3,0093_08_3_L,93,8,3,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25601.svs,1/1,Rat,Repeat,Gavage,6,29 day,10,mg/kg,False,[],0,0,,
25603,0093_08_4,0093_08_4_L,93,8,4,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25603.svs,1/1,Rat,Repeat,Gavage,6,29 day,10,mg/kg,False,[],0,0,,
25605,0093_08_5,0093_08_5_L,93,8,5,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25605.svs,1/1,Rat,Repeat,Gavage,6,29 day,10,mg/kg,False,[],0,0,,
25607,0093_09_1,0093_09_1_L,93,9,1,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25607.svs,1/1,Rat,Repeat,Gavage,6,4 day,30,mg/kg,False,[],0,0,,
25609,0093_09_2,0093_09_2_L,93,9,2,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25609.svs,1/1,Rat,Repeat,Gavage,6,4 day,30,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'minimal', False]]",1,1,Centrilobular,minimal
25611,0093_09_3,0093_09_3_L,93,9,3,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25611.svs,1/1,Rat,Repeat,Gavage,6,4 day,30,mg/kg,False,[],0,0,,
25613,0093_09_4,0093_09_4_L,93,9,4,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25613.svs,1/1,Rat,Repeat,Gavage,6,4 day,30,mg/kg,False,"[['Increased mitosis', nan, 'slight', False]]",1,0,,
25615,0093_09_5,0093_09_5_L,93,9,5,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25615.svs,1/1,Rat,Repeat,Gavage,6,4 day,30,mg/kg,False,[],0,0,,
25616,0093_10_1,0093_10_1_L,93,10,1,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25616.svs,1/1,Rat,Repeat,Gavage,6,8 day,30,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
25618,0093_10_2,0093_10_2_L,93,10,2,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25618.svs,1/1,Rat,Repeat,Gavage,6,8 day,30,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'minimal', False]]",1,1,Centrilobular,minimal
25620,0093_10_3,0093_10_3_L,93,10,3,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25620.svs,1/1,Rat,Repeat,Gavage,6,8 day,30,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'minimal', False]]",1,1,Centrilobular,minimal
25622,0093_10_4,0093_10_4_L,93,10,4,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25622.svs,1/1,Rat,Repeat,Gavage,6,8 day,30,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
25624,0093_10_5,0093_10_5_L,93,10,5,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25624.svs,1/1,Rat,Repeat,Gavage,6,8 day,30,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'minimal', False], ['Increased mitosis', nan, 'minimal', False]]",1,1,Centrilobular,minimal
25626,0093_11_1,0093_11_1_L,93,11,1,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25626.svs,1/1,Rat,Repeat,Gavage,6,15 day,30,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
25628,0093_11_2,0093_11_2_L,93,11,2,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25628.svs,1/1,Rat,Repeat,Gavage,6,15 day,30,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
25629,0093_11_3,0093_11_3_L,93,11,3,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25629.svs,1/1,Rat,Repeat,Gavage,6,15 day,30,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
25631,0093_11_4,0093_11_4_L,93,11,4,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25631.svs,1/1,Rat,Repeat,Gavage,6,15 day,30,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
25633,0093_11_5,0093_11_5_L,93,11,5,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25633.svs,1/1,Rat,Repeat,Gavage,6,15 day,30,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
25635,0093_12_1,0093_12_1_L,93,12,1,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25635.svs,1/1,Rat,Repeat,Gavage,6,29 day,30,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'slight', False], ['Increased mitosis', nan, 'minimal', False]]",1,1,Centrilobular,slight
25637,0093_12_2,0093_12_2_L,93,12,2,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25637.svs,1/1,Rat,Repeat,Gavage,6,29 day,30,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'slight', False], ['Hypertrophy', 'Centrilobular', 'moderate', False]]",1,1,Centrilobular,moderate
25640,0093_12_3,0093_12_3_L,93,12,3,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25640.svs,1/1,Rat,Repeat,Gavage,6,29 day,30,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'slight', False], ['Hypertrophy', 'Centrilobular', 'moderate', False]]",1,1,Centrilobular,moderate
25642,0093_12_4,0093_12_4_L,93,12,4,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25642.svs,1/1,Rat,Repeat,Gavage,6,29 day,30,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'slight', False], ['Hypertrophy', 'Centrilobular', 'moderate', False]]",1,1,Centrilobular,moderate
25644,0093_12_5,0093_12_5_L,93,12,5,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25644.svs,1/1,Rat,Repeat,Gavage,6,29 day,30,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
25646,0093_13_1,0093_13_1_L,93,13,1,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25646.svs,1/1,Rat,Repeat,Gavage,6,4 day,100,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'minimal', False], ['Increased mitosis', nan, 'minimal', False]]",1,1,Centrilobular,minimal
25648,0093_13_2,0093_13_2_L,93,13,2,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25648.svs,1/1,Rat,Repeat,Gavage,6,4 day,100,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'minimal', False], ['Increased mitosis', nan, 'minimal', False]]",1,1,Centrilobular,minimal
25650,0093_13_3,0093_13_3_L,93,13,3,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25650.svs,1/1,Rat,Repeat,Gavage,6,4 day,100,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'minimal', False], ['Increased mitosis', nan, 'minimal', False]]",1,1,Centrilobular,minimal
25652,0093_13_4,0093_13_4_L,93,13,4,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25652.svs,1/1,Rat,Repeat,Gavage,6,4 day,100,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'minimal', False], ['Increased mitosis', nan, 'minimal', False]]",1,1,Centrilobular,minimal
25654,0093_13_5,0093_13_5_L,93,13,5,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25654.svs,1/1,Rat,Repeat,Gavage,6,4 day,100,mg/kg,False,"[['Increased mitosis', nan, 'minimal', False]]",1,0,,
25656,0093_14_1,0093_14_1_L,93,14,1,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25656.svs,1/1,Rat,Repeat,Gavage,6,8 day,100,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'moderate', False]]",1,1,Centrilobular,moderate
25658,0093_14_2,0093_14_2_L,93,14,2,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25658.svs,1/1,Rat,Repeat,Gavage,6,8 day,100,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'moderate', False]]",1,1,Centrilobular,moderate
25660,0093_14_3,0093_14_3_L,93,14,3,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25660.svs,1/1,Rat,Repeat,Gavage,6,8 day,100,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'slight', False], ['Increased mitosis', nan, 'minimal', False]]",1,1,Centrilobular,slight
25662,0093_14_4,0093_14_4_L,93,14,4,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25662.svs,1/1,Rat,Repeat,Gavage,6,8 day,100,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'moderate', False], ['Increased mitosis', nan, 'minimal', False]]",1,1,Centrilobular,moderate
25664,0093_14_5,0093_14_5_L,93,14,5,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25664.svs,1/1,Rat,Repeat,Gavage,6,8 day,100,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'slight', False], ['Increased mitosis', nan, 'minimal', False]]",1,1,Centrilobular,slight
25666,0093_15_1,0093_15_1_L,93,15,1,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25666.svs,1/1,Rat,Repeat,Gavage,6,15 day,100,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'slight', False], ['Hypertrophy', 'Centrilobular', 'moderate', False]]",1,1,Centrilobular,moderate
25668,0093_15_2,0093_15_2_L,93,15,2,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25668.svs,1/1,Rat,Repeat,Gavage,6,15 day,100,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'slight', False], ['Hypertrophy', 'Centrilobular', 'moderate', False]]",1,1,Centrilobular,moderate
25670,0093_15_3,0093_15_3_L,93,15,3,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25670.svs,1/1,Rat,Repeat,Gavage,6,15 day,100,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
25672,0093_15_4,0093_15_4_L,93,15,4,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25672.svs,1/1,Rat,Repeat,Gavage,6,15 day,100,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
25673,0093_15_5,0093_15_5_L,93,15,5,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25673.svs,1/1,Rat,Repeat,Gavage,6,15 day,100,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
25675,0093_16_1,0093_16_1_L,93,16,1,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25675.svs,1/1,Rat,Repeat,Gavage,6,29 day,100,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'moderate', False], ['Hypertrophy', 'Centrilobular', 'severe', False]]",1,1,Centrilobular,severe
25678,0093_16_2,0093_16_2_L,93,16,2,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25678.svs,1/1,Rat,Repeat,Gavage,6,29 day,100,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'moderate', False], ['Hypertrophy', 'Centrilobular', 'moderate', False]]",1,1,Centrilobular,moderate
25680,0093_16_3,0093_16_3_L,93,16,3,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25680.svs,1/1,Rat,Repeat,Gavage,6,29 day,100,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'moderate', False], ['Hypertrophy', 'Centrilobular', 'severe', False], ['Increased mitosis', nan, 'minimal', False]]",1,1,Centrilobular,severe
